time_utc,cum_top_MJ,cum_wall_MJ,cum_wall_ambient_MJ,cum_wall_interface_MJ,cum_wall_ice_latent_MJ,cum_wall_solar_abs_MJ,cum_wall_solar_direct_MJ,cum_wall_solar_diffuse_MJ,cum_wall_solar_ground_MJ,cum_bottom_MJ,cum_gap_to_water_MJ,cum_roof_gap_MJ,cum_gap_vent_MJ,cum_roof_lw_MJ,cum_roof_conv_MJ,cum_roof_solar_abs_MJ,cum_top_cooling_MJ,cum_wall_cooling_MJ,cum_bottom_cooling_MJ,freeze_budget_top_frac,freeze_budget_wall_frac,freeze_budget_bottom_frac
2024-10-08T07:00:00+00:00,-1962.6781051056748,-2097.655553408228,68203.5641743745,-2377.263127234975,279.60757382674933,70301.2197277828,35715.54588563013,9040.034200943835,12245.458123076607,566.1959785805766,-1962.6781051056748,-1234.7884920219165,728.5168104830757,10514.26867492097,43588.658442995984,52890.32128115621,2768.638806846844,38949.02474399174,128.97870668725807,0.0661615522174643,0.9307562720157556,0.00308217576678
2024-10-08T08:00:00+00:00,-1964.133796387348,-2069.2426412111968,68231.97708657154,-2348.850215037944,279.60757382674933,70301.2197277828,35715.54588563013,9040.034200943835,12245.458123076607,565.9615436781795,-1964.133796387348,-1236.0578393535225,728.7037471137779,10514.787271529249,43589.32046034772,52890.32128115621,2770.094498128517,38977.43765618877,129.21314158965512,0.06614875340847627,0.9307656882302753,0.0030855583612483966
2024-10-08T09:00:00+00:00,-1965.5782440218843,-2039.8588501968568,68261.36087758589,-2319.4664240236034,279.60757382674933,70301.2197277828,35715.54588563013,9040.034200943835,12245.458123076607,565.7333619927107,-1965.5782440218843,-1237.3173302012385,728.8895406780946,10515.309697179953,43590.055334481374,52890.32128115621,2771.5389457630536,39006.82144720311,129.4413232751239,0.06613420013125978,0.9307770832581298,0.003088716610610457
2024-10-08T10:00:00+00:00,-1967.0256000817167,-2009.2367169271477,68291.98301085559,-2288.8442907538943,279.60757382674933,70301.2197277828,35715.54588563013,9040.034200943835,12245.458123076607,565.5116058454807,-1967.0256000817167,-1238.5788045392499,729.0767315098461,10515.845639590534,43590.94567816185,52890.32128115621,2772.986301822886,39037.44358047282,129.66307942235377,0.0661177910204921,0.9307905830372214,0.003091625942286471
2024-10-08T11:00:00+00:00,-1968.4248196023273,-1979.0033944367492,68324.12603161922,-2258.610968263496,279.60757382674933,70303.12942605602,35715.54588563013,9041.625616171536,12245.776406122146,565.2960639546538,-1968.4248196023273,-1239.7896082978368,729.2646972890652,10516.465689715933,43592.496187321274,52891.75077275041,2774.3855213434967,39067.67690296321,129.8786213131807,0.06610095821701403,0.9308046263693168,0.0030944154136691893
2024-10-08T12:00:00+00:00,-1969.5981969261447,-1960.0779956794402,68355.48937423158,-2239.6855695061868,279.60757382674933,70315.56736991109,35717.26342430406,9050.161388756465,12247.76049862827,565.0843922142277,-1969.5981969261447,-1240.7534101738115,729.4678100184117,10517.652836111443,43598.60175068168,52900.66305819458,2775.558898667314,39086.60230172052,130.09029305360687,0.06609692978955449,0.9308051107434726,0.003097959466972734
2024-10-08T13:00:00+00:00,-1970.6467211525953,-1947.587189185949,68384.40890170926,-2227.1947630126956,279.60757382674933,70331.99609089528,35718.2163584184,9062.60336235484,12250.500711705567,564.8752836237479,-1970.6467211525953,-1241.5666028908308,729.6992641381252,10519.443232682981,43608.32195059298,52912.971738887325,2776.6074228937646,39099.09310821401,130.29940164408666,0.06610025775696053,0.9307978186642011,0.003101923578838386
2024-10-08T14:00:00+00:00,-1971.3677597915466,-1949.868022640438,68414.5274179981,-2229.4755964671845,279.60757382674933,70364.3954406386,35722.20581718198,9082.640726812686,12256.159144704994,564.6655279855112,-1971.3677597915466,-1242.0230212072736,729.9545924479196,10522.163410729148,43628.01719701796,52938.38868386443,2777.3284615327157,39099.09310821401,130.5091572823234,0.06611595785420392,0.9307771939418557,0.003106848203940505
2024-10-08T15:00:00+00:00,-1971.501669528181,-1977.7117735872844,68443.47579002005,-2257.3193474140307,279.60757382674933,70421.18756360741,35731.454360356016,9105.860921725929,12267.276187492578,564.4498761359287,-1971.501669528181,-1241.7895975168528,730.3032934747445,10527.390243041442,43665.81893823641,52988.324993946866,2777.46237126935,39099.09310821401,130.724809131906,0.06611859544789651,0.9307694485236783,0.0031119560284252634
2024-10-08T16:00:00+00:00,-1971.278212250497,-2012.9389673213045,68474.09518242754,-2292.546541148051,279.60757382674933,70487.03414974891,35741.23489754616,9122.93246689579,12281.053177403626,564.2265288204608,-1971.278212250497,-1241.1228002896994,730.7341561979991,10534.655885962804,43715.38253843628,53050.20944049852,2777.46237126935,39099.09310821401,130.94815644737386,0.0661182439056834,0.9307644997683451,0.003117256325971452
